date_order,ord_no,ord_issue_by,site_no,art_no,order_qty,orderv_amt
2023-09-04,ORD001077,นางสาวอภิชาติ วงศ์สุนทร,3,6,13.8,0
2023-09-07,ORD001328,นางสาวอภิชาติ วงศ์สุนทร,3,9,11.5,0
2023-09-04,ORD001114,นางสาวอภิชาติ วงศ์สุนทร,3,0,13.8,0
2023-09-06,ORD001202,นางสาวอภิชาติ วงศ์สุนทร,3,7,14.95,0
2023-09-08,ORD001404,นายสมชาย แซ่ลิ้ม,2,7,119.6,4066.4
2023-09-04,ORD001115,นางสาวอภิชาติ วงศ์สุนทร,0,0,13.8,0
2023-09-07,ORD001329,นางสาวอภิชาติ วงศ์สุนทร,0,9,11.5,0
2023-09-06,ORD001189,นางสาวอภิชาติ วงศ์สุนทร,2,3,23,0
2023-09-07,ORD001330,นางสาวอภิชาติ วงศ์สุนทร,2,9,11.5,0
2023-09-04,ORD001078,นางสาวอภิชาติ วงศ์สุนทร,0,6,27.6,0
2023-09-06,ORD001188,นางสาวอภิชาติ วงศ์สุนทร,0,3,23,0
2023-09-04,ORD001081,นางสาวอภิชาติ วงศ์สุนทร,1,6,13.8,0
2023-09-07,ORD001325,นางสาวอภิชาติ วงศ์สุนทร,4,0,27.6,0
2023-09-04,ORD001080,นางสาวอภิชาติ วงศ์สุนทร,0,6,27.6,0
2023-09-06,ORD001191,นางสาวอภิชาติ วงศ์สุนทร,0,3,46,0
2023-09-04,ORD001130,นางสาวอภิชาติ วงศ์สุนทร,1,9,11.5,0
2023-09-06,ORD001192,นางสาวอภิชาติ วงศ์สุนทร,2,3,23,0
2023-09-04,ORD001129,นางสาวอภิชาติ วงศ์สุนทร,2,9,11.5,0
2023-09-06,ORD001193,นางสาวอภิชาติ วงศ์สุนทร,1,3,23,0
2023-09-07,ORD001324,นางสาวอภิชาติ วงศ์สุนทร,1,0,27.6,0
2023-09-04,ORD001131,นางสาวอภิชาติ วงศ์สุนทร,4,9,11.5,0
2023-09-06,ORD001185,นางสาวอภิชาติ วงศ์สุนทร,4,2,23,0
2023-09-07,ORD001325,นางสาวอภิชาติ วงศ์สุนทร,4,7,29.9,0
2023-09-06,ORD001184,นางสาวอภิชาติ วงศ์สุนทร,3,2,23,0
2023-09-07,ORD001322,นางสาวอภิชาติ วงศ์สุนทร,3,0,27.6,0
2023-09-06,ORD001190,นางสาวอภิชาติ วงศ์สุนทร,3,3,23,0
2023-09-07,ORD001323,นางสาวอภิชาติ วงศ์สุนทร,0,0,27.6,0
2023-09-07,ORD001322,นางสาวอภิชาติ วงศ์สุนทร,3,7,14.95,0
2023-09-07,ORD001322,นางสาวอภิชาติ วงศ์สุนทร,3,5,16.1,0
2023-09-04,ORD001128,นางสาวอภิชาติ วงศ์สุนทร,3,9,11.5,0
2023-09-04,ORD001079,นางสาวอภิชาติ วงศ์สุนทร,3,6,13.8,0
2023-09-06,ORD001194,นางสาวอภิชาติ วงศ์สุนทร,4,3,23,0
2023-09-10,ORD001462,นายสมชาย แซ่ลิ้ม,2,2,23,805
2023-09-10,ORD001462,นายสมชาย แซ่ลิ้ม,2,5,32.2,1674.4
2023-09-04,ORD001082,นางสาวอภิชาติ วงศ์สุนทร,3,6,13.8,0
2023-09-08,ORD001405,นางสาวอภิชาติ วงศ์สุนทร,4,7,29.9,0
2023-09-08,ORD001405,นางสาวอภิชาติ วงศ์สุนทร,4,5,8.05,0
2023-09-04,ORD001085,นางสาวอภิชาติ วงศ์สุนทร,1,6,6.9,0
2023-09-06,ORD001195,นางสาวอภิชาติ วงศ์สุนทร,3,3,23,0
2023-09-08,ORD001406,นางสาวอภิชาติ วงศ์สุนทร,3,5,16.1,0
2023-09-04,ORD001086,นางสาวอภิชาติ วงศ์สุนทร,4,6,6.9,0
2023-09-06,ORD001197,นางสาวอภิชาติ วงศ์สุนทร,4,3,23,0
2023-09-04,ORD001083,นางสาวอภิชาติ วงศ์สุนทร,0,6,13.8,0
2023-09-06,ORD001196,นางสาวอภิชาติ วงศ์สุนทร,0,3,23,0
2023-09-04,ORD001089,นางสาวอภิชาติ วงศ์สุนทร,0,6,13.8,0
2023-09-06,ORD001198,นางสาวอภิชาติ วงศ์สุนทร,0,3,23,0
2023-09-04,ORD001132,นางสาวอภิชาติ วงศ์สุนทร,3,9,11.5,0
2023-09-04,ORD001087,นางสาวอภิชาติ วงศ์สุนทร,1,6,13.8,0
2023-09-11,ORD001574,นายสมชาย แซ่ลิ้ม,2,4,69,1656
2023-09-06,ORD001199,นางสาวอภิชาติ วงศ์สุนทร,2,3,23,0
2023-09-04,ORD001134,นางสาวอภิชาติ วงศ์สุนทร,4,9,11.5,0
2023-09-04,ORD001088,นางสาวอภิชาติ วงศ์สุนทร,3,6,13.8,0
2023-09-11,ORD001574,นายสมชาย แซ่ลิ้ม,2,2,46,1610
2023-09-04,ORD001133,นางสาวอภิชาติ วงศ์สุนทร,2,9,11.5,0
2023-09-11,ORD001601,นางสาววรรณา พิพัฒน์วงศ์,4,5,8.05,0
2023-09-11,ORD001601,นางสาววรรณา พิพัฒน์วงศ์,4,2,23,0
2023-09-04,ORD001091,นางสาวอภิชาติ วงศ์สุนทร,0,6,13.8,0
2023-09-04,ORD001135,นางสาวอภิชาติ วงศ์สุนทร,1,9,11.5,0
2023-09-11,ORD001600,นางสาววรรณา พิพัฒน์วงศ์,3,8,20.7,0
2023-09-04,ORD001090,นางสาวอภิชาติ วงศ์สุนทร,3,6,13.8,0
2023-09-12,ORD001692,นายสมชาย แซ่ลิ้ม,2,5,40.25,2093
2023-09-11,ORD001600,นางสาววรรณา พิพัฒน์วงศ์,3,2,23,0
2023-09-12,ORD001692,นายสมชาย แซ่ลิ้ม,2,0,55.2,1104
2023-09-04,ORD001093,นางสาวอภิชาติ วงศ์สุนทร,4,6,6.9,0
2023-09-11,ORD001601,นางสาววรรณา พิพัฒน์วงศ์,4,8,20.7,0
2023-09-11,ORD001600,นางสาววรรณา พิพัฒน์วงศ์,3,5,16.1,0
2023-09-04,ORD001092,นางสาวอภิชาติ วงศ์สุนทร,1,6,6.9,0
2023-09-12,ORD001700,นางสาววรรณา พิพัฒน์วงศ์,1,8,20.7,0
2023-09-11,ORD001621,นางสาวอภิชาติ วงศ์สุนทร,1,3,23,0
2023-09-11,ORD001619,นางสาวอภิชาติ วงศ์สุนทร,0,3,23,0
2023-09-12,ORD001699,นางสาววรรณา พิพัฒน์วงศ์,3,8,41.4,0
2023-09-11,ORD001618,นางสาวอภิชาติ วงศ์สุนทร,3,3,69,0
2023-09-11,ORD001622,นางสาวอภิชาติ วงศ์สุนทร,4,3,23,0
2023-09-12,ORD001701,นางสาววรรณา พิพัฒน์วงศ์,4,8,20.7,0
2023-09-11,ORD001626,นางสาวอภิชาติ วงศ์สุนทร,3,7,74.75,0
2023-09-12,ORD001704,นางสาวอภิชาติ วงศ์สุนทร,3,0,55.2,0
2023-09-13,ORD001729,นายสมชาย แซ่ลิ้ม,2,4,51.75,1242
2023-09-11,ORD001582,นางสาวอภิชาติ วงศ์สุนทร,4,6,6.9,0
2023-09-11,ORD001579,นางสาวอภิชาติ วงศ์สุนทร,3,6,20.7,0
2023-09-12,ORD001688,นางสาวอภิชาติ วงศ์สุนทร,3,5,16.1,0
2023-09-12,ORD001699,นางสาววรรณา พิพัฒน์วงศ์,3,5,8.05,0
2023-09-12,ORD001701,นางสาววรรณา พิพัฒน์วงศ์,4,2,23,0
2023-09-11,ORD001580,นางสาวอภิชาติ วงศ์สุนทร,0,6,6.9,0
2023-09-11,ORD001636,นางสาวอภิชาติ วงศ์สุนทร,0,9,11.5,0
2023-09-12,ORD001699,นางสาววรรณา พิพัฒน์วงศ์,3,2,46,0
2023-09-12,ORD001705,นางสาวอภิชาติ วงศ์สุนทร,0,0,41.4,0
2023-09-12,ORD001703,นางสาวอภิชาติ วงศ์สุนทร,4,0,41.4,0
2023-09-11,ORD001628,นางสาวอภิชาติ วงศ์สุนทร,4,7,44.85,0
2023-09-11,ORD001635,นางสาวอภิชาติ วงศ์สุนทร,3,9,11.5,0
2023-09-11,ORD001620,นางสาวอภิชาติ วงศ์สุนทร,2,3,46,0
2023-09-13,ORD001729,นายสมชาย แซ่ลิ้ม,2,2,23,851
2023-09-11,ORD001637,นางสาวอภิชาติ วงศ์สุนทร,2,9,11.5,0
2023-09-12,ORD001700,นางสาววรรณา พิพัฒน์วงศ์,1,2,23,0
2023-09-12,ORD001702,นางสาวอภิชาติ วงศ์สุนทร,1,0,27.6,0
2023-09-11,ORD001638,นางสาวอภิชาติ วงศ์สุนทร,1,9,11.5,0
2023-09-11,ORD001581,นางสาวอภิชาติ วงศ์สุนทร,1,6,6.9,0
2023-09-13,ORD001733,นางสาววรรณา พิพัฒน์วงศ์,3,5,8.05,0
2023-09-13,ORD001734,นางสาววรรณา พิพัฒน์วงศ์,0,5,8.05,0
2023-09-14,ORD001893,นายสมชาย แซ่ลิ้ม,2,2,23,851
2023-09-12,ORD001707,นางสาวอภิชาติ วงศ์สุนทร,4,0,27.6,0
2023-09-11,ORD001642,นางสาวอภิชาติ วงศ์สุนทร,4,9,23,0
2023-09-12,ORD001698,นางสาวอภิชาติ วงศ์สุนทร,4,3,23,0
2023-09-12,ORD001691,นางสาวอภิชาติ วงศ์สุนทร,4,7,29.9,0
2023-09-13,ORD001736,นางสาววรรณา พิพัฒน์วงศ์,4,5,8.05,0
2023-09-12,ORD001694,นางสาวอภิชาติ วงศ์สุนทร,3,3,46,0
2023-09-11,ORD001639,นางสาวอภิชาติ วงศ์สุนทร,3,9,23,0
2023-09-12,ORD001697,นางสาวอภิชาติ วงศ์สุนทร,1,3,23,0
2023-09-13,ORD001735,นางสาววรรณา พิพัฒน์วงศ์,1,5,8.05,0
2023-09-11,ORD001641,นางสาวอภิชาติ วงศ์สุนทร,2,9,23,0
2023-09-12,ORD001689,นางสาวอภิชาติ วงศ์สุนทร,3,7,74.75,0
2023-09-12,ORD001706,นางสาวอภิชาติ วงศ์สุนทร,1,0,41.4,0
2023-09-12,ORD001690,นางสาวอภิชาติ วงศ์สุนทร,1,7,14.95,0
2023-09-12,ORD001695,นางสาวอภิชาติ วงศ์สุนทร,0,3,46,0
2023-09-12,ORD001709,นางสาวอภิชาติ วงศ์สุนทร,0,0,41.4,0
2023-09-11,ORD001640,นางสาวอภิชาติ วงศ์สุนทร,0,9,11.5,0
2023-09-11,ORD001583,นางสาวอภิชาติ วงศ์สุนทร,1,6,6.9,0
2023-09-12,ORD001696,นางสาวอภิชาติ วงศ์สุนทร,2,3,46,0
2023-09-11,ORD001584,นางสาวอภิชาติ วงศ์สุนทร,3,6,20.7,0
2023-09-12,ORD001708,นางสาวอภิชาติ วงศ์สุนทร,3,0,41.4,0
2023-09-11,ORD001585,นางสาวอภิชาติ วงศ์สุนทร,3,6,20.7,0
2023-09-14,ORD001907,นางสาววรรณา พิพัฒน์วงศ์,3,8,20.7,0
2023-09-13,ORD001730,นางสาวอภิชาติ วงศ์สุนทร,3,3,23,0
2023-09-12,ORD001710,นางสาวอภิชาติ วงศ์สุนทร,3,0,27.6,0
2023-09-13,ORD001737,นางสาวอภิชาติ วงศ์สุนทร,3,0,27.6,0
2023-09-14,ORD001907,นางสาววรรณา พิพัฒน์วงศ์,3,2,23,0
2023-09-13,ORD001731,นางสาวอภิชาติ วงศ์สุนทร,2,3,23,0
2023-09-11,ORD001588,นางสาวอภิชาติ วงศ์สุนทร,4,6,6.9,0
2023-09-12,ORD001713,นางสาวอภิชาติ วงศ์สุนทร,4,0,13.8,0
2023-09-13,ORD001732,นางสาวอภิชาติ วงศ์สุนทร,4,3,23,0
2023-09-13,ORD001740,นางสาวอภิชาติ วงศ์สุนทร,4,0,13.8,0
2023-09-14,ORD001913,นางสาววรรณา พิพัฒน์วงศ์,4,8,20.7,0
2023-09-14,ORD001913,นางสาววรรณา พิพัฒน์วงศ์,4,2,23,0
2023-09-13,ORD001740,นางสาวอภิชาติ วงศ์สุนทร,4,7,14.95,0
2023-09-12,ORD001712,นางสาวอภิชาติ วงศ์สุนทร,1,0,13.8,0
2023-09-13,ORD001739,นางสาวอภิชาติ วงศ์สุนทร,1,0,13.8,0
2023-09-11,ORD001586,นางสาวอภิชาติ วงศ์สุนทร,0,6,6.9,0
2023-09-12,ORD001711,นางสาวอภิชาติ วงศ์สุนทร,0,0,27.6,0
2023-09-13,ORD001738,นางสาวอภิชาติ วงศ์สุนทร,0,0,13.8,0
2023-09-13,ORD001737,นางสาวอภิชาติ วงศ์สุนทร,3,7,44.85,0
2023-09-13,ORD001743,นางสาวอภิชาติ วงศ์สุนทร,3,5,16.1,0
2023-09-14,ORD001907,นางสาววรรณา พิพัฒน์วงศ์,3,5,8.05,0
2023-09-11,ORD001643,นางสาวอภิชาติ วงศ์สุนทร,1,9,11.5,0
2023-09-11,ORD001587,นางสาวอภิชาติ วงศ์สุนทร,1,6,13.8,0
2023-09-14,ORD001894,นางสาวอภิชาติ วงศ์สุนทร,3,0,27.6,0
2023-09-14,ORD001895,นางสาวอภิชาติ วงศ์สุนทร,0,0,13.8,0
